node_id,window_start,window_end,pdr_mean,pdr_var,pdr_corrected,speed_kmh,is_handoff,kl_divergence,autocorr_peak,rsu_id,packets_received_total,packets_forwarded_total,ground_truth_label,is_attacker
3,348.0,358.0,0.8939,0.0176,0.8964,59.1,0,0.0312,0.0673,RSU_01,119,108,BENIGN,0
3,349.0,359.0,0.4084,0.1389,0.4109,60.0,0,0.1129,0.1948,RSU_01,81,29,S4_CP_FR,1
3,350.0,360.0,0.9183,0.0241,0.9216,80.0,0,0.0331,0.0373,RSU_01,106,94,BENIGN,0
3,351.0,361.0,0.5783,0.1262,0.5809,62.8,0,0.8109,0.103,RSU_01,71,37,S5_CP_IT,1
3,352.0,362.0,0.9462,0.0323,0.9494,75.4,0,0.0371,0.0181,RSU_01,114,105,BENIGN,0
3,353.0,363.0,0.8473,0.0078,0.8501,68.7,1,0.065,0.0845,RSU_01,75,63,BENIGN,0
3,354.0,364.0,0.6221,0.2813,0.6253,78.2,0,0.0466,0.5001,RSU_01,66,38,S2_DP_IT,1
3,355.0,365.0,0.8725,0.0319,0.8754,68.9,0,0.0689,0.0846,RSU_01,81,70,BENIGN,0
3,356.0,366.0,0.8841,0.0005,0.8866,61.1,1,0.0761,0.0797,RSU_01,69,63,BENIGN,0
3,357.0,367.0,0.7487,0.2819,0.7522,81.9,0,0.0027,0.6325,RSU_01,105,77,S2_DP_IT,1
3,358.0,368.0,0.9668,0.0306,0.9698,73.5,0,0.0296,0.0167,RSU_01,51,47,BENIGN,0
3,359.0,369.0,0.8779,0.03,0.8803,58.4,0,0.0142,0.0013,RSU_01,91,78,BENIGN,0
3,360.0,370.0,0.8453,0.0366,0.8486,79.7,0,0.0325,0.027,RSU_01,59,49,BENIGN,0
3,361.0,371.0,0.8593,0.0349,0.8628,82.1,0,0.0315,0.0179,RSU_01,50,41,BENIGN,0
3,362.0,372.0,0.6565,0.057,0.659,58.7,1,1.178,0.1059,RSU_01,144,91,S3_DP_TS,1
3,363.0,373.0,0.4571,0.0226,0.4597,63.0,0,0.0245,0.0531,RSU_01,113,51,S1_DP_FR,1
3,364.0,374.0,0.9828,0.0113,0.9853,61.8,1,0.0727,0.0411,RSU_01,88,86,BENIGN,0
3,365.0,375.0,0.8566,0.0106,0.8598,77.7,0,0.0472,0.0152,RSU_01,74,62,BENIGN,0
3,366.0,376.0,0.7724,0.2606,0.7755,74.4,0,0.0874,0.6552,RSU_01,116,92,S2_DP_IT,1
3,367.0,377.0,0.2863,0.0035,0.289,65.8,0,0.0537,0.1269,RSU_01,90,25,S1_DP_FR,1
3,368.0,378.0,0.8921,0.0376,0.8951,70.4,0,0.058,0.0925,RSU_01,72,66,BENIGN,0
3,369.0,379.0,0.3385,0.0146,0.3418,80.4,0,0.5028,0.0984,RSU_01,84,28,S4_CP_FR,1
3,370.0,380.0,0.9309,0.0062,0.9344,83.5,0,0.0736,0.0644,RSU_01,77,68,BENIGN,0
3,371.0,381.0,0.6192,0.093,0.6223,76.0,0,0.8031,0.1459,RSU_01,73,43,S3_DP_TS,1
3,372.0,382.0,0.553,0.1161,0.5558,66.8,1,0.9025,0.2908,RSU_01,142,79,S6_CP_TS,1
3,373.0,383.0,0.8597,0.0295,0.8624,64.2,1,0.012,0.0505,RSU_01,71,63,BENIGN,0
3,374.0,384.0,0.6495,0.1978,0.652,58.9,1,0.0147,0.6333,RSU_01,138,87,S2_DP_IT,1
3,375.0,385.0,0.8536,0.0999,0.8565,70.3,1,1.7094,0.1145,RSU_01,56,50,S3_DP_TS,1
3,376.0,386.0,0.8765,0.0249,0.879,60.6,0,0.0208,0.0582,RSU_01,74,65,BENIGN,0
3,377.0,387.0,0.982,0.0209,0.9846,62.5,0,0.0443,0.0942,RSU_01,142,137,BENIGN,0
3,378.0,388.0,0.9555,0.0231,0.9585,73.8,0,0.0014,0.0974,RSU_01,97,91,BENIGN,0
3,379.0,389.0,0.8487,0.0394,0.8513,60.9,0,0.0295,0.0527,RSU_01,134,109,BENIGN,0
3,380.0,390.0,0.8073,0.0278,0.8104,74.0,1,0.0734,0.0726,RSU_01,57,41,BENIGN,0
3,381.0,391.0,0.9623,0.0042,0.9653,71.8,0,0.0001,0.0451,RSU_01,65,62,BENIGN,0
3,382.0,392.0,0.8435,0.029,0.8463,68.0,0,0.0132,0.0524,RSU_01,76,62,BENIGN,0
3,383.0,393.0,0.8716,0.0341,0.8743,65.2,0,0.05,0.064,RSU_01,145,126,BENIGN,0
3,384.0,394.0,0.8603,0.0395,0.8634,74.2,0,0.0564,0.0291,RSU_01,55,51,BENIGN,0
3,385.0,395.0,0.4655,0.1208,0.4685,72.6,0,0.9988,0.1207,RSU_01,102,47,S6_CP_TS,1
3,386.0,396.0,0.3237,0.0093,0.3272,84.7,0,0.0572,0.1046,RSU_01,117,34,S1_DP_FR,1
3,387.0,397.0,0.445,0.1152,0.4479,69.3,0,0.5426,0.44,RSU_01,106,49,S5_CP_IT,1
3,388.0,398.0,0.5338,0.0172,0.5366,66.7,1,0.0789,0.0214,RSU_01,131,67,S1_DP_FR,1
3,389.0,399.0,0.8801,0.0248,0.8832,76.0,0,0.0477,0.0861,RSU_01,71,63,BENIGN,0
3,390.0,400.0,0.5614,0.1028,0.5644,71.3,0,0.6087,0.0036,RSU_01,71,39,S5_CP_IT,1
3,391.0,401.0,0.8096,0.0975,0.8128,76.8,0,1.342,0.0789,RSU_01,129,105,S3_DP_TS,1
3,392.0,402.0,0.9449,0.0205,0.9482,79.9,0,0.065,0.0497,RSU_01,145,140,BENIGN,0
3,393.0,403.0,0.9867,0.0288,0.9899,74.8,0,0.0068,0.0395,RSU_01,101,98,BENIGN,0
3,394.0,404.0,0.9012,0.005,0.9039,65.4,0,0.0188,0.0341,RSU_01,69,64,BENIGN,0
3,395.0,405.0,0.5974,0.2293,0.6003,68.7,0,0.0617,0.5937,RSU_01,110,67,S2_DP_IT,1
3,396.0,406.0,0.8211,0.0292,0.8245,81.5,0,0.0641,0.0649,RSU_01,82,63,BENIGN,0
3,397.0,407.0,0.9253,0.0338,0.9278,58.2,0,0.0285,0.0233,RSU_01,112,102,BENIGN,0
3,398.0,408.0,0.9479,0.0202,0.9511,75.8,0,0.0302,0.0697,RSU_01,140,131,BENIGN,0
3,399.0,409.0,0.4613,0.1039,0.4653,96.5,0,0.9146,0.474,RSU_01,140,64,S6_CP_TS,1
3,400.0,410.0,0.8086,0.0938,0.8114,66.9,0,0.7846,0.0486,RSU_01,147,120,S3_DP_TS,1
3,401.0,411.0,0.6496,0.0981,0.6523,65.9,0,1.5643,0.0431,RSU_01,102,66,S3_DP_TS,1
3,402.0,412.0,0.4486,0.0046,0.451,56.8,0,0.0971,0.1468,RSU_01,63,30,S1_DP_FR,1
3,403.0,413.0,0.5111,0.0366,0.514,71.0,0,0.427,0.1748,RSU_01,110,57,S4_CP_FR,1
3,404.0,414.0,0.5118,0.0679,0.5146,67.5,0,0.2324,0.0861,RSU_01,66,33,S6_CP_TS,1
3,405.0,415.0,0.428,0.0201,0.4319,93.0,1,0.0537,0.1249,RSU_01,84,36,S1_DP_FR,1
3,406.0,416.0,0.7241,0.2392,0.7271,72.0,0,0.0777,0.683,RSU_01,103,75,S2_DP_IT,1
3,407.0,417.0,0.9456,0.0274,0.9484,66.2,1,0.076,0.0429,RSU_01,57,57,BENIGN,0
3,408.0,418.0,0.5567,0.2519,0.5597,72.7,0,0.1006,0.825,RSU_01,63,33,S2_DP_IT,1
3,409.0,419.0,0.9703,0.034,0.9732,70.1,0,0.066,0.0745,RSU_01,113,109,BENIGN,0
3,410.0,420.0,0.859,0.0359,0.8621,76.3,0,0.0014,0.0699,RSU_01,145,126,BENIGN,0
3,411.0,421.0,0.8364,0.0173,0.8392,68.3,0,0.0303,0.0633,RSU_01,131,106,BENIGN,0
3,412.0,422.0,0.3048,0.1708,0.3082,81.6,0,0.5689,0.3728,RSU_01,59,20,S5_CP_IT,1
3,413.0,423.0,0.9506,0.0298,0.9534,65.8,0,0.0473,0.0539,RSU_01,92,85,BENIGN,0
3,414.0,424.0,0.9084,0.0209,0.9108,59.0,0,0.0006,0.083,RSU_01,120,109,BENIGN,0
3,415.0,425.0,0.9611,0.0114,0.9641,70.2,0,0.0126,0.0449,RSU_01,85,80,BENIGN,0
3,416.0,426.0,0.9685,0.0015,0.9715,71.0,1,0.0762,0.0665,RSU_01,144,140,BENIGN,0
3,417.0,427.0,0.7703,0.3092,0.7723,48.2,0,0.0794,0.5733,RSU_01,123,93,S2_DP_IT,1
3,418.0,428.0,0.8361,0.0025,0.8394,77.8,0,0.0636,0.0622,RSU_01,81,67,BENIGN,0
3,419.0,429.0,0.6529,0.2637,0.6554,60.1,0,0.0167,0.9378,RSU_01,94,58,S2_DP_IT,1
3,420.0,430.0,0.9522,0.024,0.9553,74.7,0,0.077,0.0627,RSU_01,128,120,BENIGN,0
3,421.0,431.0,0.9594,0.0192,0.9625,73.4,0,0.0497,0.0079,RSU_01,99,98,BENIGN,0
3,422.0,432.0,0.845,0.028,0.8476,61.1,0,0.0179,0.0622,RSU_01,108,95,BENIGN,0
3,423.0,433.0,0.9534,0.0198,0.9575,98.3,1,0.0277,0.0319,RSU_01,136,131,BENIGN,0
3,424.0,434.0,0.5901,0.015,0.5928,63.4,0,0.5242,0.329,RSU_01,59,32,S4_CP_FR,1
3,425.0,435.0,0.9277,0.0055,0.9309,74.8,0,0.065,0.0679,RSU_01,138,124,BENIGN,0
3,426.0,436.0,0.9302,0.0371,0.9325,55.5,0,0.0638,0.0609,RSU_01,61,54,BENIGN,0
3,427.0,437.0,0.7502,0.2091,0.7528,62.7,0,0.0788,0.8407,RSU_01,69,54,S2_DP_IT,1
3,428.0,438.0,0.4315,0.0137,0.4348,78.5,0,0.0516,0.0667,RSU_01,83,34,S1_DP_FR,1
3,429.0,439.0,0.8096,0.0391,0.813,82.0,1,0.047,0.051,RSU_01,102,82,BENIGN,0
3,430.0,440.0,0.3273,0.051,0.3305,77.0,0,0.3564,0.3883,RSU_01,66,19,S5_CP_IT,1
3,431.0,441.0,0.899,0.0009,0.9018,67.9,0,0.0792,0.0558,RSU_01,53,53,BENIGN,0
3,432.0,442.0,0.7822,0.0231,0.7851,68.6,0,0.0769,0.0238,RSU_01,75,58,BENIGN,0
3,433.0,443.0,0.7597,0.066,0.7634,88.7,0,0.7721,0.0748,RSU_01,123,95,S3_DP_TS,1
3,434.0,444.0,0.9699,0.0227,0.9736,88.7,1,0.0624,0.0794,RSU_01,75,71,BENIGN,0
3,435.0,445.0,0.9609,0.0373,0.9639,72.9,0,0.0598,0.0231,RSU_01,83,79,BENIGN,0
3,436.0,446.0,0.3596,0.0025,0.3622,63.9,0,0.0035,0.0136,RSU_01,85,28,S1_DP_FR,1
3,437.0,447.0,0.6703,0.0573,0.6735,78.3,0,0.9337,0.0004,RSU_01,62,37,S3_DP_TS,1
3,438.0,448.0,0.8476,0.0132,0.8508,75.5,0,0.0451,0.0852,RSU_01,88,73,BENIGN,0
3,439.0,449.0,0.2176,0.0334,0.2205,69.7,0,0.0906,0.0168,RSU_01,94,20,S1_DP_FR,1
3,440.0,450.0,0.7863,0.0015,0.7892,68.2,0,0.0762,0.0571,RSU_01,80,61,BENIGN,0
3,441.0,451.0,0.8014,0.0292,0.8041,64.8,0,0.0144,0.007,RSU_01,92,76,BENIGN,0
3,442.0,452.0,0.7415,0.1823,0.7445,71.9,0,0.0513,0.6073,RSU_01,50,37,S2_DP_IT,1
3,443.0,453.0,0.5096,0.0752,0.5129,80.2,0,0.5315,0.1182,RSU_01,118,61,S5_CP_IT,1
3,444.0,454.0,0.3804,0.0668,0.3834,70.3,0,0.5271,0.0416,RSU_01,55,21,S6_CP_TS,1
3,445.0,455.0,0.4599,0.0205,0.4628,69.4,1,0.8115,0.34,RSU_01,122,53,S5_CP_IT,1
3,446.0,456.0,0.888,0.0187,0.8908,65.3,0,0.0592,0.0833,RSU_01,125,110,BENIGN,0
3,447.0,457.0,0.3788,0.0489,0.3818,70.5,0,0.2751,0.5047,RSU_01,67,27,S4_CP_FR,1
3,448.0,458.0,0.9502,0.0341,0.9535,78.4,0,0.0562,0.0093,RSU_01,51,48,BENIGN,0
3,449.0,459.0,0.3237,0.1076,0.3271,82.8,0,0.3813,0.1352,RSU_01,100,31,S6_CP_TS,1
3,450.0,460.0,0.8503,0.0226,0.8534,74.7,0,0.0626,0.0023,RSU_01,146,121,BENIGN,0
3,451.0,461.0,0.9378,0.0155,0.9411,78.3,0,0.0719,0.0177,RSU_01,79,75,BENIGN,0
3,452.0,462.0,0.9598,0.0209,0.9626,65.8,0,0.029,0.0248,RSU_01,90,82,BENIGN,0
3,453.0,463.0,0.8597,0.0144,0.8625,67.5,0,0.0313,0.0794,RSU_01,82,71,BENIGN,0
3,454.0,464.0,0.8949,0.0179,0.8974,61.2,0,0.0648,0.0243,RSU_01,138,124,BENIGN,0
3,455.0,465.0,0.9063,0.0301,0.9096,79.4,0,0.0347,0.0547,RSU_01,56,51,BENIGN,0
3,456.0,466.0,0.6311,0.3246,0.634,70.0,0,0.0474,0.8229,RSU_01,143,90,S2_DP_IT,1
3,457.0,467.0,0.9028,0.0059,0.9063,83.9,0,0.0559,0.0145,RSU_01,51,42,BENIGN,0
3,458.0,468.0,0.9784,0.0266,0.9815,74.1,0,0.0386,0.0352,RSU_01,99,96,BENIGN,0
3,459.0,469.0,0.5197,0.139,0.5224,65.3,1,0.8131,0.154,RSU_01,94,47,S5_CP_IT,1
3,460.0,470.0,0.8041,0.0312,0.8077,86.2,0,0.0577,0.0656,RSU_01,65,51,BENIGN,0
3,461.0,471.0,0.4915,0.1135,0.4942,64.3,0,0.3034,0.5508,RSU_01,69,32,S6_CP_TS,1
3,462.0,472.0,0.7815,0.0273,0.7843,66.6,0,0.0215,0.0815,RSU_01,85,65,BENIGN,0
3,463.0,473.0,0.8852,0.014,0.8885,79.3,0,0.0618,0.0622,RSU_01,97,87,BENIGN,0
3,464.0,474.0,0.9645,0.0313,0.9678,77.9,0,0.0326,0.0982,RSU_01,87,82,BENIGN,0
3,465.0,475.0,0.9403,0.031,0.9436,79.9,1,0.0537,0.0292,RSU_01,98,93,BENIGN,0
3,466.0,476.0,0.6392,0.2478,0.6424,76.4,0,0.0169,0.6743,RSU_01,94,64,S2_DP_IT,1
3,467.0,477.0,0.7938,0.0349,0.7972,82.2,1,0.0585,0.0317,RSU_01,100,76,BENIGN,0
3,468.0,478.0,0.4445,0.0818,0.4473,68.4,1,0.6456,0.2633,RSU_01,143,63,S5_CP_IT,1
3,469.0,479.0,0.8282,0.0043,0.8314,76.8,1,0.0112,0.0513,RSU_01,82,68,BENIGN,0
3,470.0,480.0,0.8908,0.0379,0.8935,64.4,0,0.0313,0.0065,RSU_01,88,78,BENIGN,0
3,471.0,481.0,0.449,0.0157,0.4517,64.2,1,0.0961,0.0488,RSU_01,148,65,S1_DP_FR,1
3,472.0,482.0,0.5812,0.1666,0.5844,77.4,0,0.0374,0.7656,RSU_01,83,47,S2_DP_IT,1
3,473.0,483.0,0.8495,0.0399,0.8529,79.3,0,0.0285,0.0429,RSU_01,130,111,BENIGN,0
3,474.0,484.0,0.4814,0.0964,0.4844,72.7,0,0.9409,0.1443,RSU_01,77,33,S6_CP_TS,1
3,475.0,485.0,0.8862,0.0278,0.8892,73.2,0,0.0138,0.0853,RSU_01,64,55,BENIGN,0
3,476.0,486.0,0.9777,0.0296,0.9807,72.4,0,0.0433,0.0933,RSU_01,97,93,BENIGN,0
3,477.0,487.0,0.8189,0.0222,0.8214,59.1,0,0.0578,0.0904,RSU_01,138,116,BENIGN,0
3,478.0,488.0,0.9703,0.0372,0.9729,62.1,0,0.0716,0.0138,RSU_01,135,134,BENIGN,0
3,479.0,489.0,0.898,0.0397,0.9011,74.2,0,0.0365,0.0714,RSU_01,129,111,BENIGN,0
3,480.0,490.0,0.8026,0.0157,0.8057,72.9,0,0.0587,0.0921,RSU_01,75,62,BENIGN,0
3,481.0,491.0,0.9146,0.0247,0.9177,75.5,0,0.0443,0.0088,RSU_01,122,109,BENIGN,0
3,482.0,492.0,0.944,0.0371,0.9472,77.5,0,0.0792,0.0581,RSU_01,60,57,BENIGN,0
3,483.0,493.0,0.8022,0.0293,0.8052,71.8,0,0.0257,0.0265,RSU_01,115,95,BENIGN,0
3,484.0,494.0,0.9469,0.0092,0.9504,82.8,0,0.0127,0.0782,RSU_01,120,110,BENIGN,0
3,485.0,495.0,0.4975,0.0257,0.5006,75.5,0,0.5563,0.0112,RSU_01,89,45,S5_CP_IT,1
3,486.0,496.0,0.5204,0.0995,0.524,86.6,0,0.1163,0.3651,RSU_01,133,71,S4_CP_FR,1
3,487.0,497.0,0.8771,0.0933,0.8801,72.5,0,1.1617,0.129,RSU_01,105,91,S3_DP_TS,1
3,488.0,498.0,0.877,0.0256,0.8801,74.7,0,0.0365,0.0458,RSU_01,51,45,BENIGN,0
3,489.0,499.0,0.3447,0.0532,0.3476,69.0,0,0.4252,0.0862,RSU_01,54,19,S4_CP_FR,1
3,490.0,500.0,0.8107,0.0095,0.8135,66.8,0,0.0458,0.0989,RSU_01,57,47,BENIGN,0
3,491.0,501.0,0.893,0.0351,0.8959,69.6,0,0.0121,0.0762,RSU_01,118,105,BENIGN,0
3,492.0,502.0,0.86,0.0236,0.8632,76.0,0,0.0696,0.0215,RSU_01,98,86,BENIGN,0
3,493.0,503.0,0.9659,0.0382,0.9683,58.5,0,0.076,0.0699,RSU_01,100,96,BENIGN,0
3,494.0,504.0,0.4079,0.0135,0.4106,63.9,0,0.6405,0.0749,RSU_01,129,50,S5_CP_IT,1
3,495.0,505.0,0.86,0.031,0.8631,74.1,1,0.0334,0.0972,RSU_01,123,106,BENIGN,0
3,496.0,506.0,0.2851,0.0337,0.288,67.4,0,0.047,0.0652,RSU_01,79,21,S1_DP_FR,1
3,497.0,507.0,0.8088,0.0317,0.8116,69.0,1,0.0349,0.0132,RSU_01,84,69,BENIGN,0
3,498.0,508.0,0.8133,0.0165,0.8164,74.9,0,0.006,0.0756,RSU_01,90,75,BENIGN,0
3,499.0,509.0,0.3911,0.0828,0.3939,67.6,0,0.1208,0.4011,RSU_01,134,56,S4_CP_FR,1
4,0.0,10.0,0.9351,0.0118,0.938,69.1,0,0.046,0.0416,RSU_02,61,56,BENIGN,0
4,1.0,11.0,0.8052,0.0065,0.8086,83.5,0,0.0513,0.0813,RSU_02,84,65,BENIGN,0
4,2.0,12.0,0.7843,0.0307,0.7869,64.4,0,0.0321,0.0816,RSU_02,120,94,BENIGN,0
4,3.0,13.0,0.9841,0.0287,0.987,69.6,0,0.0667,0.0013,RSU_02,85,85,BENIGN,0
4,4.0,14.0,0.8701,0.0007,0.8731,71.6,0,0.0189,0.0285,RSU_02,61,53,BENIGN,0
4,5.0,15.0,0.9686,0.0187,0.9713,63.3,0,0.0314,0.0724,RSU_02,140,136,BENIGN,0
4,6.0,16.0,0.8469,0.0309,0.85,73.5,0,0.0777,0.0943,RSU_02,76,63,BENIGN,0
4,7.0,17.0,0.8397,0.0107,0.8423,62.3,0,0.0703,0.0162,RSU_02,56,46,BENIGN,0
4,8.0,18.0,0.879,0.0251,0.8823,79.4,1,0.0679,0.023,RSU_02,131,112,BENIGN,0
4,9.0,19.0,0.8041,0.0286,0.8074,79.8,0,0.0174,0.0177,RSU_02,85,66,BENIGN,0
4,10.0,20.0,0.7821,0.0189,0.7848,64.2,0,0.0343,0.0234,RSU_02,55,44,BENIGN,0
4,11.0,21.0,0.9608,0.0004,0.9643,85.1,0,0.0773,0.0341,RSU_02,149,142,BENIGN,0
4,12.0,22.0,0.8547,0.0337,0.8577,72.3,0,0.0597,0.0992,RSU_02,111,91,BENIGN,0
4,13.0,23.0,0.8958,0.028,0.8986,66.8,0,0.0325,0.0548,RSU_02,144,128,BENIGN,0
4,14.0,24.0,0.9464,0.0025,0.9493,69.7,0,0.0065,0.0298,RSU_02,101,93,BENIGN,0
4,15.0,25.0,0.9801,0.0112,0.983,69.6,0,0.0585,0.0579,RSU_02,73,71,BENIGN,0
4,16.0,26.0,0.8412,0.0323,0.8442,73.4,0,0.0385,0.0655,RSU_02,68,53,BENIGN,0
4,17.0,27.0,0.944,0.0308,0.9464,58.2,0,0.0283,0.0694,RSU_02,144,136,BENIGN,0
4,18.0,28.0,0.802,0.0349,0.8048,65.7,0,0.0413,0.0385,RSU_02,55,44,BENIGN,0
4,19.0,29.0,0.8797,0.0372,0.883,80.3,1,0.0316,0.0428,RSU_02,107,93,BENIGN,0
4,20.0,30.0,0.9081,0.0368,0.9107,63.7,1,0.0085,0.0211,RSU_02,87,78,BENIGN,0
4,21.0,31.0,0.7915,0.0376,0.7944,69.0,0,0.0449,0.0659,RSU_02,86,69,BENIGN,0
4,22.0,32.0,0.8631,0.0341,0.8659,69.4,1,0.0604,0.0517,RSU_02,107,93,BENIGN,0
4,23.0,33.0,0.9825,0.0352,0.9858,78.9,0,0.0516,0.0372,RSU_02,111,111,BENIGN,0
4,24.0,34.0,0.8655,0.023,0.8679,58.7,0,0.0343,0.0264,RSU_02,126,111,BENIGN,0
4,25.0,35.0,0.9658,0.0302,0.9687,67.8,0,0.0259,0.0938,RSU_02,57,55,BENIGN,0
4,26.0,36.0,0.8932,0.0319,0.8963,73.7,0,0.0674,0.0401,RSU_02,92,81,BENIGN,0
4,27.0,37.0,0.8932,0.0079,0.8961,69.4,0,0.0432,0.0183,RSU_02,93,83,BENIGN,0
4,28.0,38.0,0.932,0.0075,0.935,72.4,1,0.0591,0.0479,RSU_02,95,91,BENIGN,0
4,29.0,39.0,0.8422,0.0348,0.8454,77.5,1,0.0015,0.0545,RSU_02,122,104,BENIGN,0
4,30.0,40.0,0.9253,0.0329,0.9289,84.6,0,0.0517,0.0402,RSU_02,97,91,BENIGN,0
4,31.0,41.0,0.8518,0.0372,0.8551,79.1,0,0.0463,0.0179,RSU_02,116,99,BENIGN,0
4,32.0,42.0,0.8904,0.0356,0.8932,67.5,0,0.0264,0.0062,RSU_02,97,87,BENIGN,0
4,33.0,43.0,0.9251,0.0355,0.9285,81.3,0,0.0362,0.0772,RSU_02,134,121,BENIGN,0
4,34.0,44.0,0.9271,0.0101,0.9302,74.4,0,0.0648,0.095,RSU_02,96,92,BENIGN,0
4,35.0,45.0,0.8949,0.0353,0.8983,82.3,0,0.0359,0.0061,RSU_02,134,121,BENIGN,0
4,36.0,46.0,0.7865,0.0374,0.7898,81.0,1,0.0118,0.081,RSU_02,132,104,BENIGN,0
4,37.0,47.0,0.9667,0.017,0.9695,68.2,0,0.0331,0.0443,RSU_02,58,56,BENIGN,0
4,38.0,48.0,0.9164,0.036,0.9193,67.7,0,0.0665,0.0938,RSU_02,136,125,BENIGN,0
4,39.0,49.0,0.7919,0.0271,0.7951,76.6,0,0.0263,0.0468,RSU_02,118,95,BENIGN,0
4,40.0,50.0,0.8582,0.0044,0.8606,56.5,0,0.0777,0.0574,RSU_02,62,51,BENIGN,0
4,41.0,51.0,0.7875,0.038,0.7908,79.1,0,0.022,0.0016,RSU_02,57,40,BENIGN,0
4,42.0,52.0,0.8597,0.0249,0.8624,65.3,1,0.0089,0.0313,RSU_02,91,78,BENIGN,0
4,43.0,53.0,0.7898,0.0208,0.7929,74.0,1,0.0198,0.0095,RSU_02,92,70,BENIGN,0
4,44.0,54.0,0.9631,0.0389,0.9663,75.7,0,0.0611,0.0608,RSU_02,86,83,BENIGN,0
4,45.0,55.0,0.8781,0.0289,0.8814,78.3,0,0.0396,0.0432,RSU_02,91,78,BENIGN,0
4,46.0,56.0,0.9636,0.0353,0.9659,55.5,0,0.0182,0.0896,RSU_02,84,81,BENIGN,0
4,47.0,57.0,0.7911,0.0149,0.7946,82.7,0,0.0577,0.0327,RSU_02,112,86,BENIGN,0
4,48.0,58.0,0.8708,0.0067,0.8743,83.8,0,0.0255,0.0432,RSU_02,121,107,BENIGN,0
4,49.0,59.0,0.9505,0.0313,0.9538,79.3,0,0.0546,0.044,RSU_02,148,142,BENIGN,0
4,50.0,60.0,0.9256,0.037,0.9283,62.9,0,0.0143,0.0082,RSU_02,138,128,BENIGN,0
4,51.0,61.0,0.9186,0.0132,0.9216,72.0,0,0.0702,0.0108,RSU_02,53,49,BENIGN,0
4,52.0,62.0,0.7938,0.0302,0.7966,68.5,1,0.0131,0.0914,RSU_02,86,66,BENIGN,0
4,53.0,63.0,0.9007,0.0224,0.9034,64.9,0,0.0615,0.0758,RSU_02,117,106,BENIGN,0
4,54.0,64.0,0.9879,0.0328,0.9913,81.6,0,0.0035,0.0321,RSU_02,107,105,BENIGN,0
4,55.0,65.0,0.8394,0.0074,0.8426,77.0,0,0.0043,0.0573,RSU_02,118,102,BENIGN,0
4,56.0,66.0,0.8009,0.0281,0.8043,82.1,1,0.0294,0.0671,RSU_02,133,103,BENIGN,0
4,57.0,67.0,0.9341,0.031,0.9371,71.7,0,0.0628,0.0228,RSU_02,69,65,BENIGN,0
4,58.0,68.0,0.802,0.0287,0.8056,86.1,0,0.024,0.0166,RSU_02,64,52,BENIGN,0
4,59.0,69.0,0.7843,0.0039,0.7877,80.6,0,0.0232,0.066,RSU_02,59,42,BENIGN,0
4,60.0,70.0,0.8162,0.0027,0.8189,65.8,0,0.0537,0.0463,RSU_02,133,108,BENIGN,0
4,61.0,71.0,0.8658,0.0121,0.8692,82.2,0,0.0064,0.0939,RSU_02,104,88,BENIGN,0
4,62.0,72.0,0.7988,0.0257,0.8021,78.9,0,0.0124,0.0414,RSU_02,112,91,BENIGN,0
4,63.0,73.0,0.8113,0.0138,0.8146,79.4,0,0.0034,0.0719,RSU_02,145,119,BENIGN,0
4,64.0,74.0,0.9599,0.0221,0.9629,70.7,0,0.0037,0.0974,RSU_02,132,126,BENIGN,0
4,65.0,75.0,0.9553,0.0264,0.9576,56.9,0,0.0047,0.0958,RSU_02,64,59,BENIGN,0
4,66.0,76.0,0.8159,0.0348,0.8192,79.8,0,0.0336,0.0655,RSU_02,100,84,BENIGN,0
4,67.0,77.0,0.8563,0.0344,0.8593,72.6,0,0.0374,0.0213,RSU_02,143,125,BENIGN,0
4,68.0,78.0,0.9437,0.0096,0.9467,70.0,0,0.0206,0.0307,RSU_02,109,101,BENIGN,0
4,69.0,79.0,0.8564,0.0173,0.8598,82.5,0,0.0311,0.096,RSU_02,126,109,BENIGN,0
4,70.0,80.0,0.9087,0.0187,0.9116,69.8,0,0.0648,0.0768,RSU_02,100,88,BENIGN,0
4,71.0,81.0,0.9808,0.0107,0.9841,77.3,0,0.0214,0.0889,RSU_02,127,125,BENIGN,0
4,72.0,82.0,0.8127,0.0051,0.8155,65.9,0,0.001,0.063,RSU_02,85,69,BENIGN,0
4,73.0,83.0,0.9778,0.0128,0.9807,71.4,0,0.0267,0.084,RSU_02,114,110,BENIGN,0
4,74.0,84.0,0.8235,0.0396,0.8268,81.1,0,0.0665,0.0589,RSU_02,116,98,BENIGN,0
4,75.0,85.0,0.9819,0.0214,0.9848,69.8,0,0.0303,0.0762,RSU_02,102,100,BENIGN,0
4,76.0,86.0,0.827,0.0183,0.8299,67.9,0,0.0092,0.0603,RSU_02,87,72,BENIGN,0
4,77.0,87.0,0.9476,0.0229,0.951,82.3,1,0.0789,0.0589,RSU_02,55,51,BENIGN,0
4,78.0,88.0,0.8828,0.0387,0.8857,70.3,0,0.076,0.0984,RSU_02,136,122,BENIGN,0
4,79.0,89.0,0.9289,0.0385,0.9319,73.2,0,0.0457,0.0085,RSU_02,109,101,BENIGN,0
4,80.0,90.0,0.9057,0.015,0.9084,65.5,0,0.03,0.0133,RSU_02,144,131,BENIGN,0
4,81.0,91.0,0.8576,0.0243,0.861,80.1,1,0.0362,0.0778,RSU_02,92,80,BENIGN,0
